# gmm-est --write-occs=exp/mono/6.occs --mix-up=870 --power=0.25 exp/mono/5.mdl "gmm-sum-accs - exp/mono/5.*.acc|" exp/mono/6.mdl 
# Started at Wed Sep 28 18:02:18 CST 2022
#
gmm-est --write-occs=exp/mono/6.occs --mix-up=870 --power=0.25 exp/mono/5.mdl 'gmm-sum-accs - exp/mono/5.*.acc|' exp/mono/6.mdl 
gmm-sum-accs - exp/mono/5.1.acc 
LOG (gmm-sum-accs[5.5.1049~1-4592c5]:main():gmm-sum-accs.cc:63) Summed 1 stats, total count 791048, avg like/frame -91.3261
LOG (gmm-sum-accs[5.5.1049~1-4592c5]:main():gmm-sum-accs.cc:66) Total count of stats is 791048
LOG (gmm-sum-accs[5.5.1049~1-4592c5]:main():gmm-sum-accs.cc:67) Written stats to -
LOG (gmm-est[5.5.1049~1-4592c5]:MleUpdate():transition-model.cc:528) TransitionModel::Update, objf change is 0.00148236 per frame over 791048 frames. 
LOG (gmm-est[5.5.1049~1-4592c5]:MleUpdate():transition-model.cc:531) 9 probabilities floored, 49 out of 850 transition-states skipped due to insuffient data (it is normal to have some skipped.)
LOG (gmm-est[5.5.1049~1-4592c5]:main():gmm-est.cc:102) Transition model update: Overall 0.00148236 log-like improvement per frame over 791048 frames.
WARNING (gmm-est[5.5.1049~1-4592c5]:MleDiagGmmUpdate():mle-diag-gmm.cc:365) Gaussian has too little data but not removing it because it is the last Gaussian: i = 0, occ = 0, weight = 1
WARNING (gmm-est[5.5.1049~1-4592c5]:MleDiagGmmUpdate():mle-diag-gmm.cc:365) Gaussian has too little data but not removing it because it is the last Gaussian: i = 0, occ = 0, weight = 1
WARNING (gmm-est[5.5.1049~1-4592c5]:MleDiagGmmUpdate():mle-diag-gmm.cc:365) Gaussian has too little data but not removing it because it is the last Gaussian: i = 0, occ = 0, weight = 1
WARNING (gmm-est[5.5.1049~1-4592c5]:MleDiagGmmUpdate():mle-diag-gmm.cc:365) Gaussian has too little data but not removing it because it is the last Gaussian: i = 0, occ = 0, weight = 1
WARNING (gmm-est[5.5.1049~1-4592c5]:MleDiagGmmUpdate():mle-diag-gmm.cc:365) Gaussian has too little data but not removing it because it is the last Gaussian: i = 0, occ = 0, weight = 1
WARNING (gmm-est[5.5.1049~1-4592c5]:MleDiagGmmUpdate():mle-diag-gmm.cc:365) Gaussian has too little data but not removing it because it is the last Gaussian: i = 0, occ = 0, weight = 1
WARNING (gmm-est[5.5.1049~1-4592c5]:MleDiagGmmUpdate():mle-diag-gmm.cc:365) Gaussian has too little data but not removing it because it is the last Gaussian: i = 0, occ = 0, weight = 1
WARNING (gmm-est[5.5.1049~1-4592c5]:MleDiagGmmUpdate():mle-diag-gmm.cc:365) Gaussian has too little data but not removing it because it is the last Gaussian: i = 0, occ = 0, weight = 1
WARNING (gmm-est[5.5.1049~1-4592c5]:MleDiagGmmUpdate():mle-diag-gmm.cc:365) Gaussian has too little data but not removing it because it is the last Gaussian: i = 0, occ = 7, weight = 1
